"Data Source","World Development Indicators",

"Last Updated Date","2023-12-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Armenia","ARM","Agricultural machinery, tractors per 100 sq. km of arable land","AG.LND.TRAC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","345.48463356974","323.325635103926","314.942528735632","306.896551724138","288.888888888889","279.120879120879","276.923076923077","278.066666666667","291.6","312.395604395604","319.516483516484","312.505494505494","314.175824175824","314.967032967033","322.720247295209","325.591683255917","327.08703374778","","","","","","","","","","","","","","",
"American Samoa","ASM","Agricultural machinery, tractors per 100 sq. km of arable land","AG.LND.TRAC.ZS","","30","30","50","50","60","100","100","120","120","120","120","120","120","120","120","120","120","120","120","120","110","110","110","110","110","110","110","110","110","110","110","91.6666666666667","91.6666666666667","91.6666666666667","73.3333333333333","55","55","45.8333333333333","44","68","","120","107.784431137725","","","","","","","","","","","","","","","","","","","",
"Antigua and Barbuda","ATG","Agricultural machinery, tractors per 100 sq. km of arable land","AG.LND.TRAC.ZS","","202.5","194.285714285714","251.25","300","250","237.5","268.571428571429","195.714285714286","166.25","162.5","192.857142857143","470","496.666666666667","793.333333333333","753.333333333333","760","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Agricultural machinery, tractors per 100 sq. km of arable land","AG.LND.TRAC.ZS","","183.654355505033","174.699414176908","184.450095363484","181.333458811556","173.629578720586","167.508061035983","168.094184668725","151.1321302572","168.075606267739","176.665590316451","196.60497122857","195.369273185898","224.100777271509","225.037217485451","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Austria","AUT","Agricultural machinery, tractors per 100 sq. km of arable land","AG.LND.TRAC.ZS","","792.02486678508","879.167162403331","987.312801932367","1073.65117682559","1155.00602409639","1275.71163366337","1361.64375","1432.2860712055","1510.95268138801","1569.86128625473","1630.01890359168","1690.51007556675","1833.75825627477","1878.56010568032","1919.25876902713","1934.21052631579","2012.01438848921","2023.27084680026","2087.32764281024","2083.984375","2080.69722401549","2124.16938110749","2265.87908269632","2256.47058823529","2251.7955801105","2265.87908269632","2265.87908269632","2410.45267489712","2408.80054832077","2373.64656381487","2352.94117647059","2374.65181058496","2415.89852008457","2424.45537596627","2517.80763790665","2517.7304964539","2506.22332859175","2450.14245014245","2394.6362339515","2394.76769120801","2410.43979812545","2408.86642599278","2412.46929414578","2408.67106503299","2401.15883247628","","","","","","","","","","","","","","","","","",
"Azerbaijan","AZE","Agricultural machinery, tractors per 100 sq. km of arable land","AG.LND.TRAC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","194.778527427398","179.508101177293","168.252494778371","166.106702195447","158.84692962797","155.596269153897","153.069569541913","150.019179133103","148.181419807187","147.39881244212","147.450062591847","147.397334783791","147.221165860814","83.88671875","99.2233747895509","113.651564185545","116.073540479518","114.951974386339","","","","","","","","","","","","","",
"Burundi","BDI","Agricultural machinery, tractors per 100 sq. km of arable land","AG.LND.TRAC.ZS","","0.0296296296296296","0.0285714285714286","0.0276243093922652","0.0268817204301075","0.0264550264550265","0.0265604249667995","0.0380710659898477","0.0375","0.030241935483871","0.0425531914893617","0.0430570505920344","0.0334821428571429","0.043010752688172","0.0537634408602151","0.10752688172043","0.160427807486631","0.212314225053079","0.855614973262032","0.913978494623656","0.967741935483871","1.02150537634409","1.0752688172043","1.18279569892473","1.29032258064516","1.39784946236559","1.50537634408602","1.61290322580645","1.72043010752688","1.75268817204301","1.75268817204301","1.7741935483871","1.82795698924731","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Belgium","BEL","Agricultural machinery, tractors per 100 sq. km of arable land","AG.LND.TRAC.ZS","","485.650446871897","532.938247011952","586.393606393606","617.434869739479","657.479919678715","791.58953722334","860.959595959596","899.170879676441","984.240890688259","1003.13069908815","989.138804457953","996.93009118541","1025.24873096447","1048.41302136317","1060.82484725051","1119.43934760449","1125.58853633572","1129.82492276004","1180.92515592516","1530.22309711286","1536.84210526316","1543.53562005277","1545.45454545455","1541.99475065617","1540.57591623037","1541.50326797386","1763.47305389222","1534.25032594524","1531.01694915254","1523.28981723238","1534.67105263158","1363.94230769231","1342.12841854935","1167.96808510638","1250.88100686499","1233.34106728538","1237.51724137931","1215.00572737686","1202.41695303551","1116.83294663573","1136.09467455621","1153.84615384615","1149.53293413174","1136.88095238095","1127.0462633452","","","","","","","","","","","","","","","","","",
"Benin","BEN","Agricultural machinery, tractors per 100 sq. km of arable land","AG.LND.TRAC.ZS","","0.695652173913043","0.680851063829787","0.666666666666667","0.673469387755102","0.66","0.679611650485437","0.672897196261682","0.672727272727273","0.644067796610169","0.65","0.64","0.640625","0.646153846153846","0.646616541353383","0.642335766423358","0.657142857142857","0.657342657342657","0.675862068965517","0.680272108843537","0.7","0.705882352941177","0.741935483870968","0.769230769230769","0.796178343949045","0.822784810126582","0.849056603773585","0.875","0.900621118012422","0.925925925925926","0.959752321981424","0.975308641975309","0.993865030674847","1","0.994117647058823","0.960893854748603","0.897435897435897","0.847619047619048","0.808888888888889","","","","","","","","","","","","","","","","","","","","","","","","",
"Burkina Faso","BFA","Agricultural machinery, tractors per 100 sq. km of arable land","AG.LND.TRAC.ZS","","0.13653483992467","0.159325210871603","0.158582089552239","0.158213122382503","0.16211208893006","0.184331797235023","0.206422018348624","0.228310502283105","0.249772933696639","0.270758122743682","0.295454545454545","0.306748466257669","0.318742031449214","0.328812166050144","0.339185953711093","0.352941176470588","0.365384615384615","0.377358490566038","0.407407407407407","0.418943533697632","0.43010752688172","0.422535211267606","0.415944540727903","0.409556313993174","0.402684563758389","0.4","1.37560975609756","1.37378362907842","1.86968838526912","2.39657631954351","2.93390804597701","3.47322720694645","4.02332361516035","4.6414757512645","5.7189349112426","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bangladesh","BGD","Agricultural machinery, tractors per 100 sq. km of arable land","AG.LND.TRAC.ZS","","0.871586287042417","0.9305571711062","0.987797791981406","1.04166666666667","1.08237438760396","1.13662195953626","1.2439217460138","1.47242043266508","1.70261066969353","2.34468711101052","2.56874504922485","2.70447826563013","2.91315299529077","3.13218705508707","3.33552055993001","3.55657693149486","3.78271821268207","3.83561643835616","3.83856108795789","3.83729854182655","3.67768141398617","3.51493848857645","3.38321047419958","3.21175830157866","3.05944055944056","2.94727649819889","2.79371954520845","2.5689420153088","2.40762064273003","2.30541455160744","2.18433670751199","2.23603205947264","2.11615330355043","1.99215033301618","1.84435982865302","1.67524231183439","1.54946364719905","1.4194464158978","1.28022759601707","1.19760479041916","1.08394556184512","0.969344480794863","0.850753524550316","0.552621883826599","1.96561749462773","3.80710659898477","","","","","","","","","","","","","","","","",
"Bulgaria","BGR","Agricultural machinery, tractors per 100 sq. km of arable land","AG.LND.TRAC.ZS","","65.1481655691439","74.0226287915262","83.533107781537","93.0311004784689","100.887928965683","108.166106577052","113.10178485287","122.262879152624","127.477152477152","129.449541284404","133.760890609874","140.503875968992","145.631067961165","151.293313811615","163.479909021986","166.276649746193","165.151130302261","164.077941925624","162.804721580703","161.923177423569","158.268828451883","156.060764798324","152.809548793284","148.936170212766","144.779527559055","141.869599371563","140.235294117647","139.7890625","139.430873180873","135.827282157676","130.432194616977","117.150976031628","92.1265075067684","94.3514121469633","95.7978989494747","92.4339757316203","91.6705444392741","113.122171945701","114.304080491895","98.4373227453205","94.0351889241419","95.591654247392","95.1128498344869","93.456082100815","114.251497005988","131.053639846743","149.948136142626","171.955958549223","","","","","","","","","","","","","","",
"Bahrain","BHR","Agricultural machinery, tractors per 100 sq. km of arable land","AG.LND.TRAC.ZS","","","","","","","","","","","","","","","","","","","","","40","40","40","40","40","40","40","45","45","45","45","45","100","110","70","70","60","55","50","60","75","85","80","76.4705882352941","86.6666666666667","66.6666666666667","55.1724137931034","35.7142857142857","","","","","","","","","","","","","","","",
"Bahamas, The","BHS","Agricultural machinery, tractors per 100 sq. km of arable land","AG.LND.TRAC.ZS","","41.4285714285714","45.7142857142857","50","54.2857142857143","58.5714285714286","62.8571428571429","67.1428571428571","71.4285714285714","71.4285714285714","75.7142857142857","80","84.2857142857143","88.5714285714286","92.8571428571429","97.1428571428571","101.428571428571","105.714285714286","110","114.285714285714","118.571428571429","122.857142857143","127.142857142857","131.428571428571","135.714285714286","122.5","126.25","130","133.75","137.5","141.25","145","148.75","152.5","208.333333333333","213.333333333333","163.333333333333","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bosnia and Herzegovina","BIH","Agricultural machinery, tractors per 100 sq. km of arable land","AG.LND.TRAC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","235.294117647059","294.117647058824","341.176470588235","341.176470588235","322.222222222222","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Belarus","BLR","Agricultural machinery, tractors per 100 sq. km of arable land","AG.LND.TRAC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","206.936226166995","202.1625163827","201.913253012048","186.044608472401","163.402889245586","155.951417004049","136.73832228867","126.447751536719","118.868416761781","116.066655094602","110.93839031339","105.577302926917","99.7296322999279","96.6817033561891","94.9693140794224","91.3861206740352","89.7697606961566","86.7604617604618","","","","","","","","","","","","","",
"Belize","BLZ","Agricultural machinery, tractors per 100 sq. km of arable land","AG.LND.TRAC.ZS","","58.6111111111111","74.7222222222222","84.8648648648649","108.648648648649","108.108108108108","118.421052631579","131.578947368421","138.157894736842","141.025641025641","146.923076923077","149","154.75","156.585365853659","162.19512195122","163.809523809524","169.047619047619","170.697674418605","176.046511627907","181.395348837209","178.444444444444","179.347826086957","183.695652173913","189.130434782609","194.130434782609","218.604651162791","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bermuda","BMU","Agricultural machinery, tractors per 100 sq. km of arable land","AG.LND.TRAC.ZS","","1000","1333.33333333333","1333.33333333333","1000","1125","1250","1300","1733.33333333333","1733.33333333333","1733.33333333333","1666.66666666667","1666.66666666667","1500","1333.33333333333","1200","1133.33333333333","1166.66666666667","1200","1233.33333333333","1333.33333333333","1333.33333333333","1333.33333333333","1333.33333333333","1333.33333333333","1333.33333333333","1466.66666666667","1600","1600","1566.66666666667","1566.66666666667","1600","1600","1600","1500","1125","1125","1125","1125","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Agricultural machinery, tractors per 100 sq. km of arable land","AG.LND.TRAC.ZS","","10.0463678516229","10.8024691358025","11.5030674846626","11.9313944817301","12.3636363636364","12.7298444130127","13.121546961326","13.4408602150538","13.7524557956778","14.0664961636829","14.4563167818982","14.68788249694","15.4946364719905","16.364699006429","17.1232876712329","17.7089097952407","18.4281842818428","19.1795418220565","19.8952879581152","20.5867215645908","21.2121212121212","21.8037661050545","21.9405168210629","21.978021978022","23.1707317073171","23.7864077669903","24.1545893719807","24.5192307692308","24.4019138755981","24.7619047619048","25.1184834123223","24.8837209302326","24.3181818181818","22.7659574468085","21.1538461538462","20.817843866171","19.8467966573816","19.1661062542031","18.5667752442997","19.0839694656489","","","","","","","","","","","","","","","","","","","","","","",
"Brazil","BRA","Agricultural machinery, tractors per 100 sq. km of arable land","AG.LND.TRAC.ZS","","30.4723209751143","33.9446123276897","37.6716490460566","40.8470812182741","44.280442804428","47.1949455735708","50.1809498936686","53.0513683594322","55.7768924302789","58.806636885769","62.5660608953595","66.0055168790227","69.2025083929816","72.1778756460837","95.5333806398202","95.7147154538245","94.1212383302384","101.76906981168","108.258928571429","114.668450531323","117.215664462435","119.701251513928","122.08876664622","124.383901890014","125.937984800589","131.058230683091","136.401610070835","141.987612726209","147.827836711107","153.945711871567","160.358239951542","167.083989094053","174.153958044501","181.586998087954","185.900429950896","186.310152990264","183.492234142324","180.747731069671","178.073811593234","175.46778736138","172.92732210755","170.449551521394","168.032387290956","165.673632632549","163.371195663418","161.109907184037","","","","","","","","","","","","","","","","",
"Barbados","BRB","Agricultural machinery, tractors per 100 sq. km of arable land","AG.LND.TRAC.ZS","","181.25","187.5","193.75","199.375","218.75","231.25","237.5","250","256.25","259.375","262.5","265.625","268.75","271.875","275","281.25","287.5","293.75","300","306.25","312.5","318.75","325","331.25","337.5","343.75","350","356.25","360.625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Brunei Darussalam","BRN","Agricultural machinery, tractors per 100 sq. km of arable land","AG.LND.TRAC.ZS","","12.5","12.5","12.5","12.5","12.5","8.33333333333333","8.33333333333333","10","13.3333333333333","16.6666666666667","30","32.5","50","67.5","85","100","120","137.5","155","240","240","240","240","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bhutan","BTN","Agricultural machinery, tractors per 100 sq. km of arable land","AG.LND.TRAC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","0.689655172413793","1.03448275862069","1.37931034482759","2.05479452054794","2.12765957446809","3.00751879699248","3.7037037037037","4.44444444444444","5.18518518518519","5.88235294117647","6.42857142857143","6.84931506849315","7.01986754966887","7.18954248366013","7.3202614379085","7.51633986928105","11.0377358490566","10.5405405405405","10.5405405405405","10.8108108108108","7.78481012658228","7.54491017964072","8.5261070720423","9.68451944240646","13.6","","","","","","","","","","","","","","",
"Botswana","BWA","Agricultural machinery, tractors per 100 sq. km of arable land","AG.LND.TRAC.ZS","","13.7844611528822","15.0375939849624","17.5438596491228","22.5563909774436","30","33.75","36.25","37.5","38.6","40","41.25","42.3940149625935","43.640897755611","44.8877805486284","46.1346633416459","47.3815461346633","48.6284289276808","49.8753117206983","50.8684863523573","53.3498759305211","56.8238213399504","60.7407407407407","63.4567901234568","66.9135802469136","70.5159705159705","73.9557739557739","77.0171149144254","113.691931540342","120.772946859903","140.47619047619","133.666666666667","154.68","110","96.2025316455696","108.695652173913","107.246376811594","122.3","145.95652173913","152","76.8","158.25","127.877551020408","151.641025641026","135.752212389381","121.375","140.099502487562","155.769230769231","120.824372759857","","","","","","","","","","","","","","",
"Central African Republic","CAF","Agricultural machinery, tractors per 100 sq. km of arable land","AG.LND.TRAC.ZS","","0.0892857142857143","0.100591715976331","0.117647058823529","0.134502923976608","0.145348837209302","0.15606936416185","0.172413793103448","0.205714285714286","0.318181818181818","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Canada","CAN","Agricultural machinery, tractors per 100 sq. km of arable land","AG.LND.TRAC.ZS","","150.174542474734","151.178827670231","152.432367149758","153.676466675535","154.815352149829","156.405963902694","155.925113582955","155.560913308659","155.235988968101","154.907796997559","154.595519601742","156.401654174205","158.667937751211","158.557558945908","160.241704219582","161.956555033694","163.631133414436","165.315331185826","164.209316273491","163.142743696645","162.059736803194","164.794742262985","167.406901264093","169.993685948808","172.555464256368","175.106183409894","178.731397196937","182.359607455453","185.997102848865","181.303937921532","177.685145747725","176.901080792905","175.911098170525","174.918614255867","173.923619557285","173.247034754865","174.233009235568","175.301718883335","176.61551972288","177.930731493007","178.890544104718","180.389018835406","181.912516756864","183.462664897745","185.038873182552","186.641040653718","","","","","","","","","","","","","","","","",
"Central Europe and the Baltics","CEB","Agricultural machinery, tractors per 100 sq. km of arable land","AG.LND.TRAC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","436.70818280575","415.209983255646","456.181988314771","463.922429733728","465.308212829069","467.905294539068","475.312368087801","475.202908749707","490.695347673837","514.732486624331","536.864894896732","558.877783669141","563.229111190209","584.487325009459","619.634497686907","658.499419473613","","","","","","","","","","","","","","","",
"Switzerland","CHE","Agricultural machinery, tractors per 100 sq. km of arable land","AG.LND.TRAC.ZS","","1353.19363797021","1400.55318078954","1490.07476153648","1560.70870244919","1645.7241196717","1741.23989218329","1843.69840396258","1929.38559911037","1997.47222222222","2082.04551840405","2137.85374054357","2162.53443526171","2224.36604189636","2268.74657909141","2306.26185958254","2362.65223274696","2419.57285752906","2443.37863042899","2491.37702308305","2521.96273943847","2545.5018200728","2563.64103882746","2572.87705956907","2567.09741550696","2592.44444444444","2645.38480574115","2728.86882367695","2752.36200895077","2755.75134605972","2833.44067376765","2797.54601226994","2797.34055651317","2761.64918272749","2690.83969465649","2662.24538133586","2661.15466856736","2681.10709987966","2680.86135978708","2683.87725280078","2681.01761252446","2662.43282852956","2654.91060494734","2649.98771196854","2642.06642066421","2634.17035942885","2619.16461916462","2611.90359075258","","","","","","","","","","","","","","","",
"Channel Islands","CHI","Agricultural machinery, tractors per 100 sq. km of arable land","AG.LND.TRAC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Agricultural machinery, tractors per 100 sq. km of arable land","AG.LND.TRAC.ZS","","92.1703296703297","91.8032786885246","91.4402173913043","91.0810810810811","90.7258064516129","90.3743315508021","90.0265957446808","89.6825396825397","89.3421052631579","87.1348026652998","86.1589068825911","85.2073963018491","83.252072159922","82.3699421965318","82.6107899807322","81.9604573606479","84.004884004884","86.1598196392786","88.4160452558498","89.6246089676747","92.0707206000536","95.9916201117318","97.3922902494331","98.8489208633094","99.7096399535424","113.059033989267","134.167750325098","122.425629290618","119.28338762215","127.587437544611","139.925512104283","163.524590163934","181.032986111111","181.511423550088","203.778301886792","222.997481108312","270.988900100908","271.500757958565","298.611111111111","307.257142857143","307.371428571429","326.121212121212","358.866666666667","359","371.51724137931","399.185185185185","427.218700475436","","","","","","","","","","","","","","","",
"China","CHN","Agricultural machinery, tractors per 100 sq. km of arable land","AG.LND.TRAC.ZS","","5.09308780718976","5.36954413191077","5.79740143630409","6.45440825665742","7.12692029904937","9.84617797864727","12.3571133045688","15.4020212418462","17.976173902667","12.6355341920913","15.1836722403999","19.2820409398003","23.8633393112253","28.4392190050172","35.4637678195243","40.874637573854","48.1540993426401","57.5634893695806","68.97999124456","77.1436528484048","81.6888948118382","79.8298682284041","78.4736837234269","75.130551488531","71.2843133198163","72.3040752351097","73.7034065815917","72.4438285413514","69.823332194066","66.2039186703192","63.3807001473575","62.3677991615545","60.2122896782446","58.1545573657017","56.9890380424838","57.0279685312354","58.7476631219229","61.7117406944729","66.7258016332448","82.6583156452125","","","","","","","","","","","","","","","","","","","","","","",
"Cote d'Ivoire","CIV","Agricultural machinery, tractors per 100 sq. km of arable land","AG.LND.TRAC.ZS","","0.464285714285714","1.78571428571429","2.67857142857143","2.73809523809524","4.19642857142857","5.5952380952381","5.52941176470588","6.29411764705882","7.24117647058824","8.30588235294118","8.82352941176471","9.30409356725146","10.5747126436782","11.2676056338028","11.8457300275482","13.3152173913043","15.9574468085106","16.7539267015707","18.1818181818182","18.925831202046","20.0507614213198","20.6030150753769","20.5506391347099","18.4702303346371","18.0672268907563","18.781512605042","18.9166666666667","19.0909090909091","19.4214876033058","19.8765432098765","20","19.3076923076923","17.6774638180565","17.4666666666667","17.7666666666667","19.8333333333333","23.448275862069","26.2068965517241","29.4642857142857","30","32.075","","","","","","","","","","","","","","","","","","","","","",
"Cameroon","CMR","Agricultural machinery, tractors per 100 sq. km of arable land","AG.LND.TRAC.ZS","","0.062","0.0613861386138614","0.0607843137254902","0.0601941747572816","0.0634615384615385","0.114285714285714","0.150943396226415","0.186915887850467","0.240740740740741","0.277777777777778","0.311926605504587","0.36697247706422","0.422018348623853","0.454545454545455","0.504504504504504","0.535714285714286","0.617719731733145","0.796240468168115","0.713801288572397","0.967851099830795","1.14213197969543","1.1844331641286","1.01522842639594","1.01522842639594","1.01522842639594","0.843170320404722","0.843170320404722","0.841750841750842","0.841750841750842","0.855218855218855","0.853781512605042","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Congo, Dem. Rep.","COD","Agricultural machinery, tractors per 100 sq. km of arable land","AG.LND.TRAC.ZS","","1","1.046875","1.171875","1.25391849529781","1.33647798742138","1.41509433962264","1.49136577708006","1.53125","1.58878504672897","1.64906832298137","1.64142194744977","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Congo, Rep.","COG","Agricultural machinery, tractors per 100 sq. km of arable land","AG.LND.TRAC.ZS","","2.90384615384615","3.73076923076923","4.13461538461538","4.74903474903475","7.87644787644788","8.68725868725869","9.92277992277992","10.5598455598456","11.5992292870906","11.8846153846154","12.2692307692308","12.3461538461538","12.3282442748092","12.3003802281369","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
